   346    0.25836E+04    0.17300E+02    0.96319E+02
   347    0.25566E+04    0.17457E+02    0.94995E+02
   348    0.25298E+04    0.17612E+02    0.93642E+02
   349    0.25035E+04    0.17765E+02    0.92259E+02
   350    0.24774E+04    0.17916E+02    0.90853E+02
   351    0.24518E+04    0.18064E+02    0.89418E+02
   352    0.24266E+04    0.18210E+02    0.87953E+02
   353    0.24016E+04    0.18354E+02    0.86466E+02
   354    0.23771E+04    0.18495E+02    0.84949E+02
   355    0.23529E+04    0.18634E+02    0.83409E+02
   356    0.23292E+04    0.18770E+02    0.81847E+02
   357    0.23059E+04    0.18904E+02    0.80263E+02
   358    0.22829E+04    0.19035E+02    0.78656E+02
   359    0.22604E+04    0.19163E+02    0.77020E+02
   360    0.22382E+04    0.19288E+02    0.75369E+02
   361    0.22165E+04    0.19411E+02    0.73692E+02
   362    0.21952E+04    0.19530E+02    0.71996E+02
   363    0.21742E+04    0.19647E+02    0.70279E+02
   364    0.21538E+04    0.19761E+02    0.68544E+02
   365    0.21337E+04    0.19871E+02    0.66790E+02
   366    0.21140E+04    0.19978E+02    0.65018E+02
   367    0.20948E+04    0.20082E+02    0.63230E+02
   368    0.20760E+04    0.20182E+02    0.61425E+02
   369    0.20577E+04    0.20280E+02    0.59605E+02
   370    0.20398E+04    0.20374E+02    0.57771E+02
   371    0.20223E+04    0.20464E+02    0.55922E+02
   372    0.20052E+04    0.20552E+02    0.54061E+02
   373    0.19886E+04    0.20635E+02    0.52187E+02
   374    0.19725E+04    0.20716E+02    0.50301E+02
   375    0.19568E+04    0.20793E+02    0.48405E+02
   376    0.19415E+04    0.20866E+02    0.46499E+02
   377    0.19267E+04    0.20936E+02    0.44583E+02
   378    0.19123E+04    0.21001E+02    0.42658E+02
   379    0.18984E+04    0.21063E+02    0.40727E+02
   380    0.18850E+04    0.21121E+02    0.38788E+02
   381    0.18719E+04    0.21176E+02    0.36842E+02
   382    0.18593E+04    0.21227E+02    0.34892E+02
   383    0.18472E+04    0.21273E+02    0.32936E+02
   384    0.18356E+04    0.21316E+02    0.30977E+02
   385    0.18243E+04    0.21355E+02    0.29014E+02
   386    0.18136E+04    0.21390E+02    0.27049E+02
   387    0.18032E+04    0.21422E+02    0.25083E+02
   388    0.17933E+04    0.21449E+02    0.23116E+02
   389    0.17839E+04    0.21472E+02    0.21150E+02
   390    0.17749E+04    0.21492E+02    0.19185E+02
   391    0.17664E+04    0.21508E+02    0.17222E+02
   392    0.17582E+04    0.21519E+02    0.15261E+02
   393    0.17506E+04    0.21527E+02    0.13304E+02
   394    0.17434E+04    0.21531E+02    0.11351E+02
   395    0.17366E+04    0.21530E+02    0.94035E+01
   396    0.17302E+04    0.21526E+02    0.74620E+01
   397    0.17242E+04    0.21518E+02    0.55271E+01
   398    0.17187E+04    0.21506E+02    0.35999E+01
   399    0.17136E+04    0.21490E+02    0.16809E+01
   400    0.17089E+04    0.21470E+02   -0.22905E+00
   401    0.17047E+04    0.21445E+02   -0.21292E+01
   402    0.17009E+04    0.21417E+02   -0.40186E+01
   403    0.16975E+04    0.21386E+02   -0.58967E+01
   404    0.16944E+04    0.21350E+02   -0.77626E+01
   405    0.16918E+04    0.21309E+02   -0.96158E+01
   406    0.16896E+04    0.21266E+02   -0.11455E+02
   407    0.16879E+04    0.21218E+02   -0.13280E+02
   408    0.16865E+04    0.21166E+02   -0.15090E+02
   409    0.16855E+04    0.21111E+02   -0.16883E+02
   410    0.16848E+04    0.21052E+02   -0.18661E+02
   411    0.16846E+04    0.20989E+02   -0.20420E+02
   412    0.16847E+04    0.20922E+02   -0.22162E+02
   413    0.16852E+04    0.20851E+02   -0.23885E+02
   414    0.16859E+04    0.20777E+02   -0.25589E+02
   415    0.16872E+04    0.20699E+02   -0.27272E+02
   416    0.16887E+04    0.20618E+02   -0.28936E+02
   417    0.16906E+04    0.20533E+02   -0.30578E+02
   418    0.16928E+04    0.20444E+02   -0.32198E+02
   419    0.16954E+04    0.20352E+02   -0.33796E+02
   420    0.16984E+04    0.20257E+02   -0.35370E+02
   421    0.17017E+04    0.20158E+02   -0.36921E+02
   422    0.17052E+04    0.20056E+02   -0.38447E+02
   423    0.17091E+04    0.19950E+02   -0.39948E+02
   424    0.17132E+04    0.19841E+02   -0.41423E+02
   425    0.17178E+04    0.19728E+02   -0.42872E+02
   426    0.17226E+04    0.19613E+02   -0.44294E+02
   427    0.17277E+04    0.19495E+02   -0.45690E+02
   428    0.17330E+04    0.19373E+02   -0.47057E+02
   429    0.17387E+04    0.19248E+02   -0.48397E+02
   430    0.17446E+04    0.19121E+02   -0.49708E+02
   431    0.17508E+04    0.18990E+02   -0.50990E+02
   432    0.17572E+04    0.18857E+02   -0.52244E+02
   433    0.17639E+04    0.18721E+02   -0.53467E+02
   434    0.17708E+04    0.18583E+02   -0.54661E+02
   435    0.17780E+04    0.18442E+02   -0.55823E+02
   436    0.17853E+04    0.18299E+02   -0.56956E+02
   437    0.17930E+04    0.18153E+02   -0.58056E+02
   438    0.18008E+04    0.18005E+02   -0.59124E+02
   439    0.18090E+04    0.17855E+02   -0.60161E+02
   440    0.18172E+04    0.17702E+02   -0.61165E+02
   441    0.18257E+04    0.17547E+02   -0.62136E+02
   442    0.18343E+04    0.17390E+02   -0.63074E+02
   443    0.18432E+04    0.17231E+02   -0.63978E+02
   444    0.18522E+04    0.17071E+02   -0.64848E+02
   445    0.18614E+04    0.16908E+02   -0.65684E+02
   446    0.18708E+04    0.16744E+02   -0.66486E+02
   447    0.18803E+04    0.16578E+02   -0.67254E+02
   448    0.18899E+04    0.16411E+02   -0.67987E+02
   449    0.18996E+04    0.16241E+02   -0.68685E+02
   450    0.19096E+04    0.16071E+02   -0.69348E+02
   451    0.19196E+04    0.15900E+02   -0.69976E+02
   452    0.19298E+04    0.15727E+02   -0.70569E+02
   453    0.19401E+04    0.15553E+02   -0.71126E+02
   454    0.19504E+04    0.15379E+02   -0.71648E+02
   455    0.19609E+04    0.15203E+02   -0.72136E+02
   456    0.19716E+04    0.15026E+02   -0.72584E+02
   457    0.19822E+04    0.14849E+02   -0.73003E+02
   458    0.19929E+04    0.14671E+02   -0.73377E+02
   459    0.20038E+04    0.14493E+02   -0.73721E+02
   460    0.20146E+04    0.14314E+02   -0.74029E+02
   461    0.20255E+04    0.14135E+02   -0.74300E+02
   462    0.20364E+04    0.13955E+02   -0.74533E+02
   463    0.20474E+04    0.13776E+02   -0.74738E+02
   464    0.20584E+04    0.13596E+02   -0.74898E+02
   465    0.20695E+04    0.13417E+02   -0.75028E+02
   466    0.20806E+04    0.13237E+02   -0.75115E+02
   467    0.20917E+04    0.13058E+02   -0.75171E+02
   468    0.21028E+04    0.12879E+02   -0.75191E+02
   469    0.21139E+04    0.12701E+02   -0.75182E+02
   470    0.21250E+04    0.12523E+02   -0.75129E+02
   471    0.21361E+04    0.12346E+02   -0.75046E+02
   472    0.21471E+04    0.12169E+02   -0.74926E+02
   473    0.21582E+04    0.11994E+02   -0.74777E+02
   474    0.21692E+04    0.11820E+02   -0.74591E+02
   475    0.21801E+04    0.11646E+02   -0.74369E+02
   476    0.21910E+04    0.11474E+02   -0.74117E+02
   477    0.22018E+04    0.11304E+02   -0.73836E+02
   478    0.22127E+04    0.11134E+02   -0.73511E+02
   479    0.22234E+04    0.10966E+02   -0.73164E+02
   480    0.22341E+04    0.10800E+02   -0.72780E+02
   481    0.22447E+04    0.10635E+02   -0.72359E+02
   482    0.22552E+04    0.10472E+02   -0.71910E+02
   483    0.22657E+04    0.10311E+02   -0.71433E+02
   484    0.22760E+04    0.10152E+02   -0.70922E+02
   485    0.22862E+04    0.99955E+01   -0.70380E+02
   486    0.22964E+04    0.98410E+01   -0.69809E+02
   487    0.23063E+04    0.96888E+01   -0.69207E+02
   488    0.23162E+04    0.95383E+01   -0.68577E+02
   489    0.23260E+04    0.93909E+01   -0.67917E+02
   490    0.23357E+04    0.92458E+01   -0.67228E+02
   491    0.23451E+04    0.91037E+01   -0.66513E+02
   492    0.23545E+04    0.89641E+01   -0.65769E+02
   493    0.23637E+04    0.88267E+01   -0.64999E+02
   494    0.23728E+04    0.86932E+01   -0.64202E+02
   495    0.23817E+04    0.85620E+01   -0.63380E+02
   496    0.23905E+04    0.84347E+01   -0.62532E+02
   497    0.23991E+04    0.83104E+01   -0.61660E+02
   498    0.24076E+04    0.81885E+01   -0.60763E+02
   499    0.24159E+04    0.80711E+01   -0.59842E+02
   500    0.24240E+04    0.79561E+01   -0.58899E+02
   501    0.24319E+04    0.78456E+01   -0.57932E+02
   502    0.24396E+04    0.77382E+01   -0.56944E+02
   503    0.24472E+04    0.76347E+01   -0.55934E+02
   504    0.24545E+04    0.75342E+01   -0.54904E+02
   505    0.24617E+04    0.74382E+01   -0.53855E+02
   506    0.24686E+04    0.73461E+01   -0.52786E+02
   507    0.24754E+04    0.72578E+01   -0.51698E+02
   508    0.24820E+04    0.71741E+01   -0.50592E+02
   509    0.24883E+04    0.70941E+01   -0.49470E+02
