    0.17768E-01    0.11816E+05
    0.18127E-01    0.11777E+05
    0.18493E-01    0.11733E+05
    0.18867E-01    0.11682E+05
    0.19248E-01    0.11626E+05
    0.19637E-01    0.11565E+05
    0.20034E-01    0.11497E+05
    0.20438E-01    0.11424E+05
    0.20851E-01    0.11344E+05
    0.21272E-01    0.11259E+05
    0.21702E-01    0.11169E+05
    0.22141E-01    0.11073E+05
    0.22588E-01    0.10971E+05
    0.23044E-01    0.10864E+05
    0.23510E-01    0.10751E+05
    0.23985E-01    0.10634E+05
    0.24469E-01    0.10511E+05
    0.24964E-01    0.10384E+05
    0.25468E-01    0.10252E+05
    0.25982E-01    0.10116E+05
    0.26507E-01    0.99757E+04
    0.27043E-01    0.98318E+04
    0.27589E-01    0.96843E+04
    0.28146E-01    0.95338E+04
    0.28715E-01    0.93805E+04
    0.29295E-01    0.92247E+04
    0.29887E-01    0.90670E+04
    0.30490E-01    0.89076E+04
    0.31106E-01    0.87470E+04
    0.31735E-01    0.85857E+04
    0.32376E-01    0.84240E+04
    0.33030E-01    0.82624E+04
    0.33697E-01    0.81014E+04
    0.34378E-01    0.79417E+04
    0.35072E-01    0.77829E+04
    0.35781E-01    0.76248E+04
    0.36504E-01    0.74683E+04
    0.37241E-01    0.73144E+04
    0.37993E-01    0.71636E+04
    0.38761E-01    0.70165E+04
    0.39544E-01    0.68735E+04
    0.40343E-01    0.67349E+04
    0.41158E-01    0.66011E+04
    0.41989E-01    0.64723E+04
    0.42838E-01    0.63487E+04
    0.43703E-01    0.62304E+04
    0.44586E-01    0.61174E+04
    0.45486E-01    0.60096E+04
    0.46405E-01    0.59070E+04
    0.47343E-01    0.58092E+04
    0.48299E-01    0.57161E+04
    0.49275E-01    0.56274E+04
    0.50270E-01    0.55427E+04
    0.51286E-01    0.54613E+04
    0.52322E-01    0.53838E+04
    0.53379E-01    0.53099E+04
    0.54457E-01    0.52381E+04
    0.55557E-01    0.51687E+04
    0.56680E-01    0.51040E+04
    0.57825E-01    0.50418E+04
    0.58993E-01    0.49778E+04
    0.60184E-01    0.49106E+04
    0.61400E-01    0.48414E+04
    0.62641E-01    0.47706E+04
    0.63906E-01    0.46970E+04
    0.65197E-01    0.46197E+04
    0.66514E-01    0.45382E+04
    0.67858E-01    0.44520E+04
    0.69229E-01    0.43608E+04
    0.70627E-01    0.42643E+04
    0.72054E-01    0.41626E+04
    0.73510E-01    0.40559E+04
    0.74994E-01    0.39447E+04
    0.76509E-01    0.38294E+04
    0.78055E-01    0.37109E+04
    0.79632E-01    0.35901E+04
    0.81241E-01    0.34681E+04
    0.82882E-01    0.33459E+04
    0.84556E-01    0.32248E+04
    0.86264E-01    0.31059E+04
    0.88007E-01    0.29905E+04
    0.89785E-01    0.28797E+04
    0.91598E-01    0.27746E+04
    0.93449E-01    0.26760E+04
    0.95337E-01    0.25849E+04
    0.97263E-01    0.25016E+04
    0.99227E-01    0.24264E+04
    0.10123E+00    0.23592E+04
    0.10328E+00    0.22998E+04
    0.10536E+00    0.22474E+04
    0.10749E+00    0.22014E+04
    0.10966E+00    0.21606E+04
    0.11188E+00    0.21239E+04
    0.11414E+00    0.20899E+04
    0.11644E+00    0.20569E+04
    0.11880E+00    0.20234E+04
    0.12120E+00    0.19876E+04
    0.12365E+00    0.19479E+04
    0.12614E+00    0.19033E+04
    0.12869E+00    0.18532E+04
    0.13129E+00    0.17977E+04
    0.13394E+00    0.17376E+04
    0.13665E+00    0.16742E+04
    0.13941E+00    0.16089E+04
    0.14223E+00    0.15431E+04
    0.14510E+00    0.14784E+04
    0.14803E+00    0.14162E+04
    0.15102E+00    0.13580E+04
    0.15407E+00    0.13052E+04
    0.15718E+00    0.12587E+04
    0.16036E+00    0.12189E+04
    0.16360E+00    0.11855E+04
    0.16690E+00    0.11574E+04
    0.17028E+00    0.11331E+04
    0.17371E+00    0.11110E+04
    0.17722E+00    0.10897E+04
    0.18080E+00    0.10675E+04
    0.18446E+00    0.10433E+04
    0.18818E+00    0.10159E+04
    0.19198E+00    0.98513E+03
    0.19586E+00    0.95128E+03
    0.19982E+00    0.91545E+03
    0.20386E+00    0.87910E+03
    0.20797E+00    0.84371E+03
    0.21218E+00    0.81059E+03
    0.21646E+00    0.78087E+03
    0.22083E+00    0.75507E+03
    0.22530E+00    0.73325E+03
    0.22985E+00    0.71465E+03
    0.23449E+00    0.69801E+03
    0.23923E+00    0.68208E+03
    0.24406E+00    0.66568E+03
    0.24899E+00    0.64803E+03
    0.25402E+00    0.62869E+03
    0.25915E+00    0.60794E+03
    0.26439E+00    0.58647E+03
    0.26973E+00    0.56531E+03
    0.27518E+00    0.54554E+03
    0.28074E+00    0.52767E+03
    0.28641E+00    0.51193E+03
    0.29219E+00    0.49796E+03
    0.29810E+00    0.48522E+03
    0.30412E+00    0.47290E+03
    0.31026E+00    0.46024E+03
    0.31653E+00    0.44699E+03
    0.32292E+00    0.43318E+03
    0.32945E+00    0.41934E+03
    0.33610E+00    0.40600E+03
    0.34289E+00    0.39358E+03
    0.34982E+00    0.38228E+03
    0.35689E+00    0.37188E+03
    0.36409E+00    0.36208E+03
    0.37145E+00    0.35244E+03
    0.37895E+00    0.34268E+03
    0.38661E+00    0.33286E+03
    0.39442E+00    0.32313E+03
    0.40239E+00    0.31380E+03
    0.41052E+00    0.30505E+03
    0.41881E+00    0.29684E+03
    0.42727E+00    0.28903E+03
    0.43590E+00    0.28141E+03
    0.44471E+00    0.27386E+03
    0.45369E+00    0.26644E+03
    0.46286E+00    0.25921E+03
    0.47221E+00    0.25229E+03
    0.48174E+00    0.24571E+03
    0.49148E+00    0.23938E+03
    0.50141E+00    0.23324E+03
    0.51153E+00    0.22724E+03
    0.52187E+00    0.22137E+03
    0.53241E+00    0.21571E+03
    0.54317E+00    0.21025E+03
    0.55414E+00    0.20499E+03
    0.56533E+00    0.19989E+03
    0.57675E+00    0.19493E+03
    0.58840E+00    0.19010E+03
    0.60029E+00    0.18543E+03
    0.61242E+00    0.18091E+03
    0.62479E+00    0.17653E+03
    0.63741E+00    0.17227E+03
    0.65029E+00    0.16814E+03
    0.66342E+00    0.16413E+03
    0.67683E+00    0.16023E+03
    0.69050E+00    0.15644E+03
    0.70445E+00    0.15276E+03
    0.71868E+00    0.14918E+03
    0.73320E+00    0.14570E+03
    0.74801E+00    0.14232E+03
    0.76312E+00    0.13902E+03
    0.77854E+00    0.13582E+03
    0.79426E+00    0.13270E+03
    0.81031E+00    0.12966E+03
    0.82668E+00    0.12671E+03
    0.84338E+00    0.12382E+03
    0.86041E+00    0.12101E+03
    0.87780E+00    0.11828E+03
    0.89553E+00    0.11560E+03
    0.91362E+00    0.11300E+03
    0.93208E+00    0.11046E+03
    0.95091E+00    0.10797E+03
    0.97011E+00    0.10555E+03
    0.98971E+00    0.10318E+03
    0.10097E+01    0.10087E+03
    0.10301E+01    0.98607E+02
    0.10509E+01    0.96397E+02
    0.10721E+01    0.94236E+02
    0.10938E+01    0.92123E+02
    0.11159E+01    0.90055E+02
    0.11384E+01    0.88031E+02
    0.11614E+01    0.86051E+02
    0.11849E+01    0.84112E+02
    0.12088E+01    0.82214E+02
    0.12333E+01    0.80355E+02
    0.12582E+01    0.78533E+02
    0.12836E+01    0.76749E+02
    0.13095E+01    0.75000E+02
    0.13360E+01    0.73286E+02
    0.13630E+01    0.71607E+02
    0.13905E+01    0.69960E+02
    0.14186E+01    0.68345E+02
    0.14472E+01    0.66761E+02
    0.14765E+01    0.65208E+02
    0.15063E+01    0.63685E+02
    0.15367E+01    0.62191E+02
    0.15678E+01    0.60725E+02
    0.15994E+01    0.59287E+02
    0.16318E+01    0.57876E+02
    0.16647E+01    0.56491E+02
    0.16984E+01    0.55133E+02
    0.17327E+01    0.53800E+02
    0.17677E+01    0.52492E+02
    0.18034E+01    0.51209E+02
    0.18398E+01    0.49950E+02
    0.18770E+01    0.48714E+02
    0.19149E+01    0.47502E+02
    0.19536E+01    0.46312E+02
    0.19930E+01    0.45145E+02
    0.20333E+01    0.44000E+02
    0.20744E+01    0.42877E+02
    0.21163E+01    0.41776E+02
